ticker,exchange,sector,industry,state_val,city,lat,lon,rpt_year,revenue_scaled,income_tax_scaled,net_income_scaled,market_cap,median_hh_income
NEE,NYSE,Utilities,Multi-Utilities,FL,Juno Beach,26.858162,-80.06002,2019,17486000000,448000000,3769000000,117569000000,55660
NEM,NYSE,Materials,Gold,CO,Greenwood Village,39.60155,-104.89063,2015,6085000000,391000000,-1000000,9282840000,66596
NEM,NYSE,Materials,Gold,CO,Greenwood Village,39.60155,-104.89063,2016,6693000000,563000000,-220000000,18125240000,70566
NEM,NYSE,Materials,Gold,CO,Greenwood Village,39.60155,-104.89063,2017,7355000000,1127000000,-76000000,20073200000,74172
NEM,NYSE,Materials,Gold,CO,Greenwood Village,39.60155,-104.89063,2018,7262000000,386000000,280000000,18537750000,73034
NEM,NYSE,Materials,Gold,CO,Greenwood Village,39.60155,-104.89063,2019,9726000000,832000000,2877000000,32022650000,72331
NFLX,NASDAQ,Communication Services,Movies & Entertainment,CA,Los Gatos,37.258877,-121.96211,2015,6780000000,19000000,123000000,49869680000,63636
NFLX,NASDAQ,Communication Services,Movies & Entertainment,CA,Los Gatos,37.258877,-121.96211,2016,8831000000,74000000,187000000,54348200000,66637
NFLX,NASDAQ,Communication Services,Movies & Entertainment,CA,Los Gatos,37.258877,-121.96211,2017,11693000000,-74000000,559000000,85806120000,69759
NFLX,NASDAQ,Communication Services,Movies & Entertainment,CA,Los Gatos,37.258877,-121.96211,2018,15794000000,15000000,1211000000,120715000000,70489
NFLX,NASDAQ,Communication Services,Movies & Entertainment,CA,Los Gatos,37.258877,-121.96211,2019,20156000000,195000000,1867000000,146254000000,75235
NI,NYSE,Utilities,Multi-Utilities,IN,Merrillville,41.462177,-87.32929,2015,4652000000,141000000,199000000,6243200000,51983
NI,NYSE,Utilities,Multi-Utilities,IN,Merrillville,41.462177,-87.32929,2016,4493000000,182000000,328000000,7173360000,56094
NI,NYSE,Utilities,Multi-Utilities,IN,Merrillville,41.462177,-87.32929,2017,4875000000,315000000,129000000,8496770000,58873
NI,NYSE,Utilities,Multi-Utilities,IN,Merrillville,41.462177,-87.32929,2018,5115000000,-180000000,-51000000,9024600000,59892
NI,NYSE,Utilities,Multi-Utilities,IN,Merrillville,41.462177,-87.32929,2019,5209000000,124000000,383000000,10467840000,56303
NKE,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",OR,Beaverton,45.4869,-122.8036,2016,32464000000,863000000,3760000000,88596690000,59135
NKE,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",OR,Beaverton,45.4869,-122.8036,2017,34254000000,646000000,4240000000,105835000000,64610
NKE,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",OR,Beaverton,45.4869,-122.8036,2018,36363000000,2392000000,1933000000,122998000000,69165
NKE,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",OR,Beaverton,45.4869,-122.8036,2019,39122000000,772000000,4029000000,163920000000,62818
NKE,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",OR,Beaverton,45.4869,-122.8036,2020,37420000000,348000000,2539000000,225427000000,0
NLOK,NASDAQ,Information Technology,Application Software,AZ,Tempe,33.43055,-111.93709,2016,3600000000,1213000000,-821000000,16006300000,57100
NLOK,NASDAQ,Information Technology,Application Software,AZ,Tempe,33.43055,-111.93709,2017,4019000000,-26000000,-236000000,17341080000,61125
NLOK,NASDAQ,Information Technology,Application Software,AZ,Tempe,33.43055,-111.93709,2018,4834000000,-690000000,1127000000,12621860000,62283
NLOK,NASDAQ,Information Technology,Application Software,AZ,Tempe,33.43055,-111.93709,2019,2456000000,3000000,-110000000,16128640000,58945
NLOK,NASDAQ,Information Technology,Application Software,AZ,Tempe,33.43055,-111.93709,2020,2490000000,241000000,578000000,13528720000,0
NLSN,NYSE,Industrials,Research & Consulting Services,NY,New York,40.703983,-74.01157,2015,6172000000,383000000,570000000,17288600000,58005
NLSN,NYSE,Industrials,Research & Consulting Services,NY,New York,40.703983,-74.01157,2016,6309000000,309000000,502000000,15185900000,61437
NLSN,NYSE,Industrials,Research & Consulting Services,NY,New York,40.703983,-74.01157,2017,6572000000,388000000,429000000,13031200000,62447
NLSN,NYSE,Industrials,Research & Consulting Services,NY,New York,40.703983,-74.01157,2018,6515000000,-182000000,-712000000,8305480000,67274
NLSN,NYSE,Industrials,Research & Consulting Services,NY,New York,40.703983,-74.01157,2019,6498000000,-260000000,-415000000,7226800000,68486
NOC,NYSE,Industrials,Aerospace & Defense,VA,Falls Church,38.87285,-77.21645,2015,23526000000,800000000,1990000000,36251520000,61486
NOC,NYSE,Industrials,Aerospace & Defense,VA,Falls Church,38.87285,-77.21645,2016,24508000000,723000000,2200000000,42096980000,66451
NOC,NYSE,Industrials,Aerospace & Defense,VA,Falls Church,38.87285,-77.21645,2017,26004000000,1360000000,2869000000,54016160000,71293
NOC,NYSE,Industrials,Aerospace & Defense,VA,Falls Church,38.87285,-77.21645,2018,30095000000,513000000,3229000000,42857500000,77151
NOC,NYSE,Industrials,Aerospace & Defense,VA,Falls Church,38.87285,-77.21645,2019,33841000000,300000000,2248000000,58474900000,74222
NOV,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.691126,-95.55509,2015,14738000000,178000000,-769000000,12960630000,56473
NOV,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.691126,-95.55509,2016,7246000000,-207000000,-2412000000,14077440000,58146
NOV,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.691126,-95.55509,2017,7296000000,-156000000,-237000000,13579540000,59295
NOV,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.691126,-95.55509,2018,8455000000,63000000,-31000000,9714600000,59785
NOV,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.691126,-95.55509,2019,8478000000,-369000000,-6095000000,9569100000,61874
NOW,NYSE,Information Technology,Systems Software,CA,Santa Clara,37.375412,-121.96266,2015,1005000000,5000000,-198000000,13503360000,63636
NOW,NYSE,Information Technology,Systems Software,CA,Santa Clara,37.375412,-121.96266,2016,1391000000,2000000,-452000000,12266100000,66637
NOW,NYSE,Information Technology,Systems Software,CA,Santa Clara,37.375412,-121.96266,2017,1918000000,3000000,-117000000,22296690000,69759
NOW,NYSE,Information Technology,Systems Software,CA,Santa Clara,37.375412,-121.96266,2018,2609000000,-12000000,-27000000,31692900000,70489
NOW,NYSE,Information Technology,Systems Software,CA,Santa Clara,37.375412,-121.96266,2019,3460000000,-560000000,627000000,55617040000,75235
NRG,NYSE,Utilities,Independent Power Producers & Energy Traders,NJ,Princeton,40.352,-74.6607,2015,14937000000,1342000000,-6382000000,3872330000,68357
NRG,NYSE,Utilities,Independent Power Producers & Energy Traders,NJ,Princeton,40.352,-74.6607,2016,11055000000,5000000,-866000000,3874160000,68468
NRG,NYSE,Utilities,Independent Power Producers & Energy Traders,NJ,Princeton,40.352,-74.6607,2017,8790000000,-44000000,-1161000000,9028160000,72997
NRG,NYSE,Utilities,Independent Power Producers & Energy Traders,NJ,Princeton,40.352,-74.6607,2018,9514000000,7000000,460000000,12196800000,74176
NRG,NYSE,Utilities,Independent Power Producers & Energy Traders,NJ,Princeton,40.352,-74.6607,2019,9691000000,-3334000000,4117000000,10494000000,82545
NTAP,NASDAQ,Information Technology,"Technology Hardware, Storage & Peripherals",CA,Sunnyvale,37.408897,-122.0108,2016,5547000000,116000000,229000000,10475190000,66637
NTAP,NASDAQ,Information Technology,"Technology Hardware, Storage & Peripherals",CA,Sunnyvale,37.408897,-122.0108,2017,5513000000,156000000,509000000,15544920000,69759
NTAP,NASDAQ,Information Technology,"Technology Hardware, Storage & Peripherals",CA,Sunnyvale,37.408897,-122.0108,2018,5919000000,1083000000,116000000,16468920000,70489
NTAP,NASDAQ,Information Technology,"Technology Hardware, Storage & Peripherals",CA,Sunnyvale,37.408897,-122.0108,2019,6147000000,99000000,1169000000,16122750000,75235
NTAP,NASDAQ,Information Technology,"Technology Hardware, Storage & Peripherals",CA,Sunnyvale,37.408897,-122.0108,2020,5412000000,125000000,819000000,15331400000,0
NTRS,NASDAQ,Financials,Asset Management & Custody Banks,IL,Chicago,41.88118,-87.632355,2015,1224000000,491000000,958000000,16869060000,60413
NTRS,NASDAQ,Financials,Asset Management & Custody Banks,IL,Chicago,41.88118,-87.632355,2016,1417000000,485000000,1014000000,20392450000,61386
NTRS,NASDAQ,Financials,Asset Management & Custody Banks,IL,Chicago,41.88118,-87.632355,2017,1769000000,435000000,1180000000,22974700000,64609
NTRS,NASDAQ,Financials,Asset Management & Custody Banks,IL,Chicago,41.88118,-87.632355,2018,2321000000,401000000,1536000000,18724160000,70145
NTRS,NASDAQ,Financials,Asset Management & Custody Banks,IL,Chicago,41.88118,-87.632355,2019,2500000000,452000000,1475000000,22947840000,65886
NUE,NYSE,Materials,Steel,NC,Charlotte,35.15847,-80.834366,2015,16439000000,49000000,79000000,12936300000,50797
NUE,NYSE,Materials,Steel,NC,Charlotte,35.15847,-80.834366,2016,16208000000,398000000,794000000,19046400000,53764
NUE,NYSE,Materials,Steel,NC,Charlotte,35.15847,-80.834366,2017,20252000000,369000000,1314000000,20409180000,50343
NUE,NYSE,Materials,Steel,NC,Charlotte,35.15847,-80.834366,2018,25067000000,748000000,2351000000,16423770000,53369
NUE,NYSE,Materials,Steel,NC,Charlotte,35.15847,-80.834366,2019,22589000000,412000000,1264000000,17221680000,54602
NVDA,NASDAQ,Information Technology,Semiconductors,CA,Santa Clara,37.37424,-121.9659,2016,5010000000,129000000,614000000,60735060000,66637
NVDA,NASDAQ,Information Technology,Semiconductors,CA,Santa Clara,37.37424,-121.9659,2017,6910000000,239000000,1666000000,125582000000,69759
NVDA,NASDAQ,Information Technology,Semiconductors,CA,Santa Clara,37.37424,-121.9659,2018,9714000000,149000000,3047000000,84372000000,70489
NVDA,NASDAQ,Information Technology,Semiconductors,CA,Santa Clara,37.37424,-121.9659,2019,11716000000,-245000000,4141000000,147063000000,75235
NVDA,NASDAQ,Information Technology,Semiconductors,CA,Santa Clara,37.37424,-121.9659,2020,10918000000,174000000,2796000000,321206000000,0
NVR,NYSE,Consumer Discretionary,Homebuilding,VA,Reston,38.95311,-77.34951,2015,5088000000,220000000,383000000,6572000000,61486
NVR,NYSE,Consumer Discretionary,Homebuilding,VA,Reston,38.95311,-77.34951,2016,5740000000,236000000,425000000,6676000000,66451
NVR,NYSE,Consumer Discretionary,Homebuilding,VA,Reston,38.95311,-77.34951,2017,6205000000,309000000,538000000,14032880000,71293
NVR,NYSE,Consumer Discretionary,Homebuilding,VA,Reston,38.95311,-77.34951,2018,7032000000,163000000,797000000,9747960000,77151
NVR,NYSE,Consumer Discretionary,Homebuilding,VA,Reston,38.95311,-77.34951,2019,7260000000,147000000,879000000,15233640000,74222
NWS,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2016,8292000000,-54000000,164000000,6879400000,61437
NWS,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2017,8139000000,28000000,-738000000,9644600000,62447
NWS,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2018,9024000000,355000000,-1514000000,6733650000,67274
NWS,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2019,10074000000,126000000,155000000,8531880000,68486
NWS,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2020,9008000000,21000000,-1269000000,10395840000,0
NWSA,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2016,8292000000,-54000000,164000000,6681180000,61437
NWSA,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2017,8139000000,28000000,-738000000,9418010000,62447
NWSA,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2018,9024000000,355000000,-1514000000,6617050000,67274
NWSA,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2019,10074000000,126000000,155000000,8314320000,68486
NWSA,NASDAQ,Communication Services,Publishing,NY,New York,40.758404,-73.98153,2020,9008000000,21000000,-1269000000,10478160000,0
O,NYSE,Real Estate,Retail REITs,CA,San Diego,32.9359,-117.23786,2015,1031000000,3000000,284000000,12184680000,63636
O,NYSE,Real Estate,Retail REITs,CA,San Diego,32.9359,-117.23786,2016,1112000000,3000000,316000000,14714880000,66637
O,NYSE,Real Estate,Retail REITs,CA,San Diego,32.9359,-117.23786,2017,1230000000,6000000,319000000,15623480000,69759
O,NYSE,Real Estate,Retail REITs,CA,San Diego,32.9359,-117.23786,2018,1345000000,5000000,364000000,18281600000,70489
O,NYSE,Real Estate,Retail REITs,CA,San Diego,32.9359,-117.23786,2019,1504000000,6000000,436000000,23267080000,75235
ODFL,NASDAQ,Industrials,Trucking,NC,Thomasville,35.909668,-80.05851,2015,2972000000,185000000,305000000,5040640000,50797
ODFL,NASDAQ,Industrials,Trucking,NC,Thomasville,35.909668,-80.05851,2016,2992000000,182000000,296000000,7149162500,53764
ODFL,NASDAQ,Industrials,Trucking,NC,Thomasville,35.909668,-80.05851,2017,3358000000,112000000,464000000,10874800000,50343
ODFL,NASDAQ,Industrials,Trucking,NC,Thomasville,35.909668,-80.05851,2018,4044000000,210000000,606000000,10126184100,53369
ODFL,NASDAQ,Industrials,Trucking,NC,Thomasville,35.909668,-80.05851,2019,4109000000,208000000,616000000,15308920000,54602
OKE,NYSE,Energy,Oil & Gas Storage & Transportation,OK,Tulsa,36.15096,-95.99141,2015,7682000000,137000000,251000000,5203260000,47077
OKE,NYSE,Energy,Oil & Gas Storage & Transportation,OK,Tulsa,36.15096,-95.99141,2016,8895000000,212000000,354000000,12170920000,50943
OKE,NYSE,Energy,Oil & Gas Storage & Transportation,OK,Tulsa,36.15096,-95.99141,2017,12243000000,447000000,388000000,16035000000,55006
OKE,NYSE,Energy,Oil & Gas Storage & Transportation,OK,Tulsa,36.15096,-95.99141,2018,12623000000,363000000,1152000000,22335300000,54434
OKE,NYSE,Energy,Oil & Gas Storage & Transportation,OK,Tulsa,36.15096,-95.99141,2019,10114000000,372000000,1279000000,31403050000,52919
OMC,NYSE,Communication Services,Advertising,NY,New York,40.757515,-73.97583,2015,15134000000,584000000,1082000000,18536700000,58005
OMC,NYSE,Communication Services,Advertising,NY,New York,40.757515,-73.97583,2016,15417000000,601000000,1142000000,20341290000,61437
OMC,NYSE,Communication Services,Advertising,NY,New York,40.757515,-73.97583,2017,15274000000,696000000,1087000000,17042220000,62447
OMC,NYSE,Communication Services,Advertising,NY,New York,40.757515,-73.97583,2018,15290000000,493000000,1326000000,16698720000,67274
OMC,NYSE,Communication Services,Advertising,NY,New York,40.757515,-73.97583,2019,14954000000,504000000,1339000000,17905420000,68486
ORCL,NYSE,Information Technology,Application Software,CA,Redwood City,37.532314,-122.26372,2016,37047000000,2541000000,8901000000,165527000000,66637
ORCL,NYSE,Information Technology,Application Software,CA,Redwood City,37.532314,-122.26372,2017,37728000000,2182000000,9335000000,199380000000,69759
ORCL,NYSE,Information Technology,Application Software,CA,Redwood City,37.532314,-122.26372,2018,39831000000,9066000000,3825000000,191346000000,70489
ORCL,NYSE,Information Technology,Application Software,CA,Redwood City,37.532314,-122.26372,2019,39506000000,1185000000,11083000000,197721000000,75235
ORCL,NYSE,Information Technology,Application Software,CA,Redwood City,37.532314,-122.26372,2020,39068000000,1928000000,10135000000,213978000000,0
ORLY,NASDAQ,Consumer Discretionary,Specialty Stores,MO,Springfield,37.2079,-93.24816,2015,7967000000,529000000,931000000,25848840000,59196
ORLY,NASDAQ,Consumer Discretionary,Specialty Stores,MO,Springfield,37.2079,-93.24816,2016,8593000000,600000000,1038000000,27005770000,55016
ORLY,NASDAQ,Consumer Discretionary,Specialty Stores,MO,Springfield,37.2079,-93.24816,2017,8978000000,504000000,1134000000,21648600000,56885
ORLY,NASDAQ,Consumer Discretionary,Specialty Stores,MO,Springfield,37.2079,-93.24816,2018,9536000000,370000000,1324000000,28235060000,61726
ORLY,NASDAQ,Consumer Discretionary,Specialty Stores,MO,Springfield,37.2079,-93.24816,2019,10150000000,399000000,1391000000,34184280000,55461
OXY,NYSE,Energy,Oil & Gas Exploration & Production,TX,Houston,29.732496,-95.431465,2015,12478000000,-1330000000,-8146000000,51768348200,56473
OXY,NYSE,Energy,Oil & Gas Exploration & Production,TX,Houston,29.732496,-95.431465,2016,10094000000,-662000000,-1002000000,54419720000,58146
OXY,NYSE,Energy,Oil & Gas Exploration & Production,TX,Houston,29.732496,-95.431465,2017,12460000000,17000000,1305000000,56423560000,59295
OXY,NYSE,Energy,Oil & Gas Exploration & Production,TX,Houston,29.732496,-95.431465,2018,15570000000,1477000000,4114000000,46832940000,59785
OXY,NYSE,Energy,Oil & Gas Exploration & Production,TX,Houston,29.732496,-95.431465,2019,18696000000,693000000,-652000000,33380100000,61874
PAYC,NYSE,Information Technology,Application Software,OK,Oklahoma City,35.610413,-97.64593,2015,224653000,12580000,20675000,2179518311,47077
PAYC,NYSE,Information Technology,Application Software,OK,Oklahoma City,35.610413,-97.64593,2016,329141000,13403000,43507000,2682458869,50943
PAYC,NYSE,Information Technology,Application Software,OK,Oklahoma City,35.610413,-97.64593,2017,433047000,4246000,123171000,4722600700,55006
PAYC,NYSE,Information Technology,Application Software,OK,Oklahoma City,35.610413,-97.64593,2018,566336000,37646000,136906000,7173427125,54434
PAYC,NYSE,Information Technology,Application Software,OK,Oklahoma City,35.610413,-97.64593,2019,737671000,45511000,180495000,15460660200,52919
PAYX,NASDAQ,Information Technology,Data Processing & Outsourced Services,NY,Rochester,43.12607,-77.49207,2016,2952000000,394000000,757000000,22099440000,61437
PAYX,NASDAQ,Information Technology,Data Processing & Outsourced Services,NY,Rochester,43.12607,-77.49207,2017,3151000000,428000000,817000000,24713040000,62447
PAYX,NASDAQ,Information Technology,Data Processing & Outsourced Services,NY,Rochester,43.12607,-77.49207,2018,3378000000,306000000,994000000,23584300000,67274
PAYX,NASDAQ,Information Technology,Data Processing & Outsourced Services,NY,Rochester,43.12607,-77.49207,2019,3773000000,334000000,1034000000,30791720000,68486
PAYX,NASDAQ,Information Technology,Data Processing & Outsourced Services,NY,Rochester,43.12607,-77.49207,2020,4041000000,339000000,1098000000,34190310000,0
PBCT,NASDAQ,Financials,Thrifts & Mortgage Finance,CT,Bridgeport,41.1792,-73.1895,2015,1069000000,130000000,259000000,4845000000,72889
PBCT,NASDAQ,Financials,Thrifts & Mortgage Finance,CT,Bridgeport,41.1792,-73.1895,2016,1127000000,129000000,280000000,5885440000,75923
PBCT,NASDAQ,Financials,Thrifts & Mortgage Finance,CT,Bridgeport,41.1792,-73.1895,2017,1302000000,130000000,337000000,6227100000,72780
PBCT,NASDAQ,Financials,Thrifts & Mortgage Finance,CT,Bridgeport,41.1792,-73.1895,2018,1556000000,108000000,468000000,5079360000,72812
PBCT,NASDAQ,Financials,Thrifts & Mortgage Finance,CT,Bridgeport,41.1792,-73.1895,2019,1881000000,132000000,520000000,6709300000,78444
